CustomerID,FirstName,LastName,State,SignupDate,OrderID,ProductID,Quantity,Price,TotalAmount,OrderDate,ProductName,ProductCategory,
CUST02130,Bob,Johnson,CA,2020-11-01,ORD00841,PROD00285,10,208.56,2085.6,2021-12-14,Unknown Product,Tools,
CUST02130,Bob,Johnson,CA,2020-11-01,ORD01284,PROD00110,7,342.89,2400.23,2023-12-24,Gadget,Tools,
CUST02130,Bob,Johnson,CA,2020-11-01,ORD00008,PROD00126,6,223.02,1338.12,2024-11-18,Contraption,Home Appliance,
CUST02133,Alice,Brown,CA,2023-03-07,ORD02371,PROD01792,7,389.64,2727.48,2023-12-24,Thingamajig,Tools,
CUST02136,Jane,Smith,NY,2019-07-14,ORD01066,PROD00009,8,401.79,3214.32,2020-12-09,Contraption,Home Appliance,
CUST02136,Jane,Smith,NY,2019-07-14,ORD01928,PROD00325,9,54.34,489.06,2019-01-18,Contraption,Tools,
CUST02137,,,AZ,2023-03-17,ORD01524,PROD00016,8,148.5,1188,2021-09-15,Doohickey,Home Appliance,
CUST02137,,,AZ,2023-03-17,ORD02054,PROD01136,5,37.01,185.05,2022-02-28,Widget,Electronics,
CUST02138,Jane,Johnson,AZ,2018-05-12,ORD00663,PROD01385,10,491.87,4918.7,2020-12-20,Gadget,Electronics,
CUST02138,Jane,Johnson,AZ,2018-05-12,ORD01376,PROD00724,9,10.97,98.73,2024-12-24,Unknown Product,Electronics,
CUST02139,John,,CA,2022-11-28,ORD00967,PROD00333,1,358.72,358.72,2021-05-09,Widget,Electronics,
CUST02141,Bob,,TX,2018-03-15,ORD01728,PROD01165,3,95.58,286.74,2020-05-19,Gadget,Home Appliance,
CUST02142,Jane,,TX,2021-04-19,ORD00530,PROD01455,3,457.67,1373.01,2019-02-19,Unknown Product,Home Appliance,
CUST02144,John,Brown,AZ,1900-01-01,ORD01847,PROD01425,1,96.86,96.86,2023-07-29,Thingamajig,Home Appliance,
CUST02145,Alice,Johnson,IL,2021-01-24,ORD01200,PROD00466,8,95.34,762.72,2019-11-21,Contraption,Electronics,
CUST02146,Dave,Smith,IL,2019-12-30,ORD01566,PROD01509,9,440.96,3968.64,2022-10-10,Thingamajig,Home Appliance,
CUST02147,Carol,Jones,NY,2023-12-21,ORD00621,PROD00763,6,241.76,1450.56,2021-10-17,Contraption,Electronics,
CUST02147,Carol,Jones,NY,2023-12-21,ORD01820,PROD00224,9,469.91,4229.19,2020-04-23,Thingamajig,Electronics,
CUST02148,Carol,Williams,NY,2018-07-15,ORD01185,PROD00448,7,370.04,2590.28,2024-11-07,Widget,Home Appliance,
CUST02148,Carol,Williams,NY,2018-07-15,ORD01954,PROD01641,2,226.75,453.5,2019-09-24,Widget,Home Appliance,
CUST02148,Carol,Williams,NY,2018-07-15,ORD02597,PROD01009,10,38.07,380.7,2019-11-17,Doohickey,Home Appliance,
CUST02148,Carol,Williams,NY,2018-07-15,ORD01318,PROD01843,5,68.07,340.35,2021-04-14,Gadget,Tools,
CUST02149,Alice,Brown,TX,2019-02-26,ORD02064,PROD01051,9,305.29,2747.61,1900-01-01,Doohickey,Electronics,
CUST02149,Alice,Brown,TX,2019-02-26,ORD02382,PROD00880,1,435.93,435.93,2021-02-08,Widget,Tools,
CUST02150,Carol,,IL,2022-12-24,ORD00459,PROD01131,8,177.43,1419.44,2019-01-20,Unknown Product,Home Appliance,
CUST02150,Carol,,IL,2022-12-24,ORD00899,PROD01661,10,378.08,3780.8,2019-12-23,Widget,Electronics,
CUST02153,Alice,Smith,CA,2020-03-30,ORD02087,PROD01858,7,487.17,3410.19,2022-10-31,Doohickey,Electronics,
CUST02154,Dave,Johnson,NY,1900-01-01,ORD01225,PROD00737,2,64.2,128.4,2021-10-12,Unknown Product,Tools,
CUST02155,Bob,Smith,AZ,1900-01-01,ORD01141,PROD01149,4,256.44,1025.76,2021-01-05,Contraption,Home Appliance,
CUST02155,Bob,Smith,AZ,1900-01-01,ORD01154,PROD01805,4,310.1,1240.4,2019-08-01,Doohickey,Electronics,
CUST02157,Bob,Brown,NY,2018-09-16,ORD00005,PROD00865,7,474.51,3321.57,2024-10-03,Gadget,Home Appliance,
CUST02157,Bob,Brown,NY,2018-09-16,ORD01988,PROD00172,7,207.91,1455.37,2022-05-02,Unknown Product,Tools,
CUST02158,,,NY,2019-01-31,ORD02233,PROD00760,9,241.25,2171.25,2024-09-04,Unknown Product,Electronics,
CUST02159,Jane,,IL,2019-11-16,ORD02879,PROD01843,10,68.07,680.7,2022-07-27,Gadget,Tools,
CUST02161,Alice,Brown,AZ,2020-02-16,ORD01512,PROD00042,6,438.84,2633.04,2024-08-14,Widget,Home Appliance,
CUST02161,Alice,Brown,AZ,2020-02-16,ORD01327,PROD00855,7,83.32,583.24,2020-01-15,Gadget,Electronics,
CUST02161,Alice,Brown,AZ,2020-02-16,ORD00542,PROD00920,2,91.45,182.9,2021-06-04,Unknown Product,Electronics,
CUST02163,,Johnson,IL,2020-05-25,ORD02568,PROD00409,4,199.66,798.64,2020-02-16,Contraption,Tools,
CUST02164,,Jones,AZ,2019-12-13,ORD01055,PROD00408,3,381.2,1143.6,2022-03-21,Doohickey,Home Appliance,
CUST02164,,Jones,AZ,2019-12-13,ORD01470,PROD01169,4,178.84,715.36,2019-05-22,Contraption,Tools,
CUST02164,,Jones,AZ,2019-12-13,ORD00683,PROD01932,1,378.36,378.36,2021-01-20,Doohickey,Home Appliance,
CUST02165,,,AZ,2021-07-19,ORD01039,PROD00165,1,262.57,262.57,2021-03-30,Contraption,Electronics,
CUST02165,,,AZ,2021-07-19,ORD01335,PROD00227,5,52.51,262.55,2020-05-03,Doohickey,Electronics,
CUST02165,,,AZ,2021-07-19,ORD00240,PROD00227,1,52.51,52.51,2019-09-17,Doohickey,Electronics,
CUST02167,John,,TX,1900-01-01,ORD02353,PROD00099,9,312.66,2813.94,2021-05-18,Gadget,Tools,
CUST02167,John,,TX,1900-01-01,ORD02651,PROD01292,6,261.43,1568.58,2024-12-29,Contraption,Home Appliance,
CUST02167,John,,TX,1900-01-01,ORD01972,PROD01723,10,141,1410,2023-09-21,Widget,Electronics,
CUST02169,Jane,Smith,NY,1900-01-01,ORD01889,PROD01218,1,343.61,343.61,2023-07-08,Gadget,Electronics,
CUST02169,Jane,Smith,NY,1900-01-01,ORD00634,PROD00653,7,319.93,2239.51,2022-01-24,Doohickey,Electronics,
CUST02170,Bob,Johnson,CA,2021-05-20,ORD01234,PROD00326,3,290.22,870.66,2024-12-02,Thingamajig,Tools,
CUST02170,Bob,Johnson,CA,2021-05-20,ORD00680,PROD01673,7,7,49,2023-08-06,Widget,Electronics,
CUST02172,Bob,Jones,NY,2019-12-04,ORD01113,PROD00180,1,304.75,304.75,2024-10-10,Contraption,Tools,
CUST02173,Dave,,NY,2021-08-21,ORD00277,PROD00261,5,247.89,1239.45,2024-02-21,Doohickey,Electronics,
CUST02174,Carol,Jones,TX,2019-06-29,ORD00238,PROD00301,2,419.88,839.76,2024-09-12,Contraption,Tools,
CUST02174,Carol,Jones,TX,2019-06-29,ORD00843,PROD00149,5,20.42,102.1,2021-08-15,Doohickey,Home Appliance,
CUST02175,Bob,Johnson,CA,2021-07-26,ORD02459,PROD01012,10,488.35,4883.5,2022-10-04,Doohickey,Tools,
CUST02177,,,IL,2023-01-13,ORD02567,PROD01748,3,352.51,1057.53,2021-09-28,Contraption,Electronics,
CUST02179,Jane,,TX,2018-02-24,ORD01818,PROD01074,8,392.94,3143.52,2021-02-27,Thingamajig,Electronics,
CUST02179,Jane,,TX,2018-02-24,ORD01801,PROD01356,10,37.68,376.8,2020-07-19,Gadget,Tools,
CUST02181,John,Jones,CA,2019-05-24,ORD02117,PROD00117,5,332.08,1660.4,2022-10-05,Doohickey,Tools,
CUST02181,John,Jones,CA,2019-05-24,ORD01859,PROD00260,2,111.02,222.04,2023-05-30,Doohickey,Home Appliance,
CUST02181,John,Jones,CA,2019-05-24,ORD02869,PROD00721,7,430.28,3011.96,2020-06-17,Doohickey,Home Appliance,
CUST02182,,,IL,2022-10-22,ORD00850,PROD01989,2,216.32,432.64,2023-10-24,Gadget,Tools,
CUST02183,Dave,Smith,IL,2018-09-03,ORD01875,PROD00687,8,375.56,3004.48,2021-05-01,Doohickey,Tools,
CUST02185,Dave,Jones,NY,2020-04-17,ORD01567,PROD01612,5,193.8,969,2020-03-24,Widget,Electronics,
CUST02185,Dave,Jones,NY,2020-04-17,ORD00875,PROD01129,5,270,1350,2023-08-20,Thingamajig,Home Appliance,
CUST02187,John,Williams,IL,2022-12-23,ORD00300,PROD01336,4,445.51,1782.04,2022-11-13,Thingamajig,Electronics,
CUST02188,Jane,,CA,2019-07-04,ORD01642,PROD00492,6,109.31,655.86,2019-04-19,Unknown Product,Home Appliance,
CUST02188,Jane,,CA,2019-07-04,ORD01741,PROD00091,10,192.77,1927.7,2024-01-27,Contraption,Home Appliance,
CUST02189,Alice,Johnson,NY,2018-12-06,ORD00349,PROD00340,8,107.8,862.4,2022-10-08,Thingamajig,Tools,
CUST02189,Alice,Johnson,NY,2018-12-06,ORD02867,PROD01115,10,499.19,4991.9,2023-02-05,Unknown Product,Tools,
CUST02190,Jane,Jones,TX,2022-08-27,ORD00372,PROD01734,8,328.67,2629.36,2019-09-14,Widget,Home Appliance,
CUST02191,Dave,Johnson,AZ,2018-04-08,ORD02274,PROD00322,5,430.36,2151.8,2020-07-30,Contraption,Tools,
CUST02191,Dave,Johnson,AZ,2018-04-08,ORD02742,PROD00092,2,268.58,537.16,2020-12-19,Contraption,Electronics,
CUST02191,Dave,Johnson,AZ,2018-04-08,ORD00736,PROD00550,4,94.04,376.16,2019-07-06,Widget,Home Appliance,
CUST02192,Jane,Johnson,CA,2021-09-18,ORD01379,PROD01208,8,283.68,2269.44,2024-12-07,Widget,Electronics,
CUST02193,Jane,Smith,NY,2018-10-08,ORD00867,PROD01605,1,248.38,248.38,2019-08-23,Thingamajig,Tools,
CUST02195,Jane,Jones,AZ,2023-11-06,ORD01263,PROD01947,5,227.72,1138.6,2023-08-03,Contraption,Home Appliance,
CUST02196,John,Johnson,NY,2018-01-25,ORD02366,PROD01416,10,48.26,482.6,2023-11-07,Thingamajig,Tools,
CUST02196,John,Johnson,NY,2018-01-25,ORD01656,PROD01066,6,218.74,1312.44,2024-01-02,Gadget,Tools,
CUST02199,John,Williams,AZ,2020-04-16,ORD00430,PROD00707,9,231.83,2086.47,2024-12-21,Widget,Tools,
CUST02199,John,Williams,AZ,2020-04-16,ORD00764,PROD00795,9,332.98,2996.82,2022-04-15,Widget,Home Appliance,
CUST02201,,Williams,TX,2020-04-17,ORD00900,PROD01448,7,84.83,593.81,2020-04-27,Thingamajig,Tools,
CUST02201,,Williams,TX,2020-04-17,ORD02731,PROD01474,9,79.76,717.84,2022-03-13,Contraption,Electronics,
CUST02204,Alice,,AZ,2022-10-03,ORD02944,PROD00891,8,103.33,826.64,2021-03-12,Widget,Tools,
CUST02205,,Smith,IL,2021-05-26,ORD02971,PROD00832,7,167.28,1170.96,2023-07-06,Thingamajig,Tools,
CUST02206,Carol,Jones,NY,2020-04-04,ORD00249,PROD01555,1,181.76,181.76,2024-08-22,Contraption,Tools,
CUST02207,Carol,Jones,CA,2023-05-25,ORD02004,PROD01343,9,289.66,2606.94,2022-03-24,Widget,Tools,
CUST02207,Carol,Jones,CA,2023-05-25,ORD00885,PROD00892,8,297.16,2377.28,2021-03-23,Gadget,Electronics,
CUST02207,Carol,Jones,CA,2023-05-25,ORD00895,PROD01203,3,491.26,1473.78,2022-08-24,Doohickey,Home Appliance,
CUST02207,Carol,Jones,CA,2023-05-25,ORD00943,PROD00101,4,377.44,1509.76,2021-09-21,Thingamajig,Tools,
CUST02208,John,Smith,NY,2022-01-12,ORD01229,PROD00721,1,430.28,430.28,2023-11-12,Doohickey,Home Appliance,
CUST02208,John,Smith,NY,2022-01-12,ORD01720,PROD00680,2,232.3,464.6,2020-05-28,Gadget,Home Appliance,
CUST02208,John,Smith,NY,2022-01-12,ORD01790,PROD01128,5,492.82,2464.1,2019-05-08,Gadget,Electronics,
CUST02208,John,Smith,NY,2022-01-12,ORD02757,PROD01475,2,112.41,224.82,2024-04-19,Contraption,Tools,
CUST02209,Jane,,AZ,2023-04-13,ORD01673,PROD00705,9,243.88,2194.92,2023-12-24,Unknown Product,Electronics,
CUST02210,Dave,Smith,IL,2022-11-11,ORD02421,PROD01885,7,37.02,259.14,1900-01-01,Gadget,Electronics,
CUST02211,Bob,Jones,NY,2023-05-29,ORD00963,PROD01770,10,278.75,2787.5,2020-11-11,Gadget,Tools,
CUST02212,Jane,,IL,2022-10-17,ORD02762,PROD01569,10,196.83,1968.3,2021-10-17,Widget,Electronics,
CUST02212,Jane,,IL,2022-10-17,ORD02192,PROD01029,6,475,2850,2021-05-20,Unknown Product,Home Appliance,
CUST02213,Jane,,TX,2021-05-14,ORD00087,PROD01548,7,379.46,2656.22,2022-11-23,Doohickey,Electronics,
CUST02214,Dave,Brown,CA,2019-12-21,ORD02706,PROD01581,6,313.28,1879.68,2019-09-21,Widget,Home Appliance,
CUST02216,John,,NY,2023-05-24,ORD00769,PROD01081,5,48.99,244.95,2023-04-16,Thingamajig,Tools,
CUST02216,John,,NY,2023-05-24,ORD02949,PROD00917,1,108.86,108.86,2019-12-27,Gadget,Electronics,
CUST02217,John,Williams,CA,2023-04-07,ORD00480,PROD01049,1,136.55,136.55,2024-09-02,Contraption,Electronics,
CUST02217,John,Williams,CA,2023-04-07,ORD01479,PROD01119,1,134.44,134.44,2024-01-02,Gadget,Electronics,
CUST02219,,Johnson,AZ,1900-01-01,ORD01746,PROD00695,2,34.59,69.18,2022-05-30,Gadget,Tools,
CUST02219,,Johnson,AZ,1900-01-01,ORD01840,PROD00073,9,162.84,1465.56,2023-03-09,Doohickey,Home Appliance,
CUST02219,,Johnson,AZ,1900-01-01,ORD00508,PROD00272,1,481.64,481.64,2019-05-23,Widget,Tools,
CUST02220,John,Smith,TX,2022-03-13,ORD00035,PROD00776,9,135.78,1222.02,1900-01-01,Doohickey,Home Appliance,
CUST02221,Carol,Jones,IL,2022-08-31,ORD01757,PROD00137,7,425.46,2978.22,1900-01-01,Thingamajig,Home Appliance,
CUST02221,Carol,Jones,IL,2022-08-31,ORD00333,PROD01670,9,212.39,1911.51,2022-11-25,Widget,Home Appliance,
CUST02222,Carol,Smith,IL,2022-03-09,ORD02859,PROD01424,2,459.41,918.82,2021-05-01,Gadget,Electronics,
CUST02225,Bob,Smith,AZ,2019-10-28,ORD02090,PROD00173,8,282.43,2259.44,2022-02-24,Unknown Product,Electronics,
CUST02226,Jane,Brown,TX,2020-11-11,ORD01678,PROD01539,6,295.31,1771.86,2022-05-24,Gadget,Tools,
CUST02226,Jane,Brown,TX,2020-11-11,ORD00892,PROD00977,1,216.12,216.12,2019-05-14,Widget,Electronics,
CUST02226,Jane,Brown,TX,2020-11-11,ORD01099,PROD01756,4,280.9,1123.6,2024-09-16,Gadget,Electronics,
CUST02229,Dave,Johnson,IL,2022-03-10,ORD01157,PROD01491,7,311.15,2178.05,2022-09-07,Unknown Product,Electronics,
CUST02229,Dave,Johnson,IL,2022-03-10,ORD02522,PROD00588,7,269.82,1888.74,2021-11-25,Thingamajig,Tools,
CUST02230,Bob,,TX,2023-05-11,ORD01450,PROD01404,4,258.73,1034.92,2024-11-21,Contraption,Electronics,
CUST02230,Bob,,TX,2023-05-11,ORD01689,PROD01628,5,138.68,693.4,2020-10-18,Unknown Product,Home Appliance,
CUST02232,Alice,Johnson,TX,2018-04-26,ORD00309,PROD00403,7,240.35,1682.45,2024-04-17,Gadget,Electronics,
CUST02233,Dave,,NY,2019-08-29,ORD01615,PROD00684,5,419.75,2098.75,2021-07-22,Widget,Tools,
CUST02233,Dave,,NY,2019-08-29,ORD00362,PROD00149,7,20.42,142.94,2021-06-29,Doohickey,Home Appliance,
CUST02235,Jane,Brown,TX,2019-10-24,ORD01775,PROD00636,3,236.35,709.05,2021-09-25,Gadget,Electronics,
CUST02235,Jane,Brown,TX,2019-10-24,ORD02716,PROD00450,3,449.38,1348.14,2019-09-09,Unknown Product,Tools,
CUST02235,Jane,Brown,TX,2019-10-24,ORD00959,PROD01694,10,341.84,3418.4,2021-07-25,Gadget,Tools,
CUST02236,Carol,Brown,AZ,2019-01-14,ORD00484,PROD01103,9,438.85,3949.65,2021-08-29,Doohickey,Tools,
CUST02236,Carol,Brown,AZ,2019-01-14,ORD01665,PROD01220,6,49.15,294.9,2021-06-30,Widget,Electronics,
CUST02236,Carol,Brown,AZ,2019-01-14,ORD01606,PROD00576,9,235.06,2115.54,2024-12-09,Thingamajig,Home Appliance,
CUST02236,Carol,Brown,AZ,2019-01-14,ORD02969,PROD00067,5,106.9,534.5,2020-09-14,Unknown Product,Electronics,
CUST02237,John,Brown,NY,2022-04-24,ORD01865,PROD01470,1,395.19,395.19,2024-10-11,Gadget,Tools,
CUST02238,Alice,Smith,TX,2018-11-26,ORD02738,PROD01496,7,13.77,96.39,2021-03-01,Gadget,Tools,
CUST02238,Alice,Smith,TX,2018-11-26,ORD00290,PROD01540,9,13.39,120.51,2021-10-31,Gadget,Home Appliance,
CUST02238,Alice,Smith,TX,2018-11-26,ORD02946,PROD00821,3,480.07,1440.21,1900-01-01,Gadget,Tools,
CUST02239,Carol,,TX,2022-09-29,ORD01748,PROD00484,7,89.38,625.66,2023-03-24,Doohickey,Home Appliance,
CUST02239,Carol,,TX,2022-09-29,ORD02948,PROD01172,8,440.25,3522,1900-01-01,Widget,Tools,
CUST02239,Carol,,TX,2022-09-29,ORD02860,PROD01181,4,269.93,1079.72,2019-08-27,Contraption,Home Appliance,
CUST02239,Carol,,TX,2022-09-29,ORD02834,PROD01071,2,446.02,892.04,2019-10-22,Widget,Electronics,
CUST02239,Carol,,TX,2022-09-29,ORD00920,PROD01710,3,380.73,1142.19,2022-05-10,Unknown Product,Electronics,
CUST02241,John,Jones,CA,2023-12-24,ORD00247,PROD00468,2,14.95,29.9,2020-05-06,Thingamajig,Electronics,
CUST02242,Dave,Johnson,NY,2021-06-15,ORD01047,PROD01673,5,7,35,2021-01-07,Widget,Electronics,
CUST02242,Dave,Johnson,NY,2021-06-15,ORD00535,PROD01852,1,16.36,16.36,2023-08-24,Unknown Product,Home Appliance,
CUST02244,,Jones,NY,2021-11-11,ORD02252,PROD01591,1,466.88,466.88,2022-10-28,Widget,Tools,
CUST02244,,Jones,NY,2021-11-11,ORD00002,PROD00144,5,145.13,725.65,2024-03-23,Contraption,Home Appliance,
CUST02246,John,,CA,2021-06-15,ORD00739,PROD00961,8,12.09,96.72,2019-07-28,Thingamajig,Electronics,
CUST02247,Bob,Smith,CA,2023-07-08,ORD00334,PROD00173,4,282.43,1129.72,2019-08-19,Unknown Product,Electronics,
CUST02248,,Jones,AZ,1900-01-01,ORD00482,PROD00523,10,201.02,2010.2,2022-09-01,Contraption,Home Appliance,
CUST02249,Carol,Williams,TX,2022-08-09,ORD01445,PROD01556,4,175.07,700.28,2019-01-01,Widget,Home Appliance,
CUST02250,Alice,Johnson,AZ,2021-03-27,ORD02975,PROD01431,9,250.17,2251.53,2022-01-14,Doohickey,Tools,
CUST02250,Alice,Johnson,AZ,2021-03-27,ORD02151,PROD00799,1,135.11,135.11,2020-10-16,Doohickey,Tools,
CUST02251,,Jones,TX,2019-12-24,ORD01197,PROD00362,3,74.23,222.69,2020-06-28,Widget,Home Appliance,
CUST02253,,Smith,CA,2023-08-21,ORD01307,PROD00001,7,7.59,53.13,2019-03-17,Gadget,Home Appliance,
CUST02253,,Smith,CA,2023-08-21,ORD00479,PROD01028,6,361.4,2168.4,2019-01-15,Gadget,Tools,
CUST02255,John,,IL,2020-01-19,ORD02184,PROD01755,6,331.63,1989.78,2020-07-29,Thingamajig,Electronics,
CUST02257,Alice,Jones,IL,2019-03-24,ORD02953,PROD00633,10,46.13,461.3,2022-02-08,Contraption,Home Appliance,
CUST02259,Dave,Brown,TX,2021-02-07,ORD00657,PROD00633,4,46.13,184.52,2019-07-09,Contraption,Home Appliance,
CUST02259,Dave,Brown,TX,2021-02-07,ORD00423,PROD01034,8,246.22,1969.76,2021-06-24,Thingamajig,Electronics,
CUST02260,Jane,Brown,AZ,2020-08-19,ORD02810,PROD00183,8,78.46,627.68,2021-09-12,Contraption,Home Appliance,
CUST02261,Alice,Jones,CA,2019-02-17,ORD02628,PROD00330,5,255.76,1278.8,2019-11-19,Gadget,Home Appliance,
CUST02261,Alice,Jones,CA,2019-02-17,ORD00176,PROD00575,8,436.74,3493.92,2019-12-09,Widget,Tools,
CUST02262,Alice,Johnson,NY,1900-01-01,ORD00486,PROD00790,8,238.58,1908.64,2020-05-19,Widget,Tools,
CUST02262,Alice,Johnson,NY,1900-01-01,ORD00301,PROD00752,3,429.47,1288.41,2023-07-10,Contraption,Tools,
CUST02262,Alice,Johnson,NY,1900-01-01,ORD00896,PROD00152,10,109.68,1096.8,2021-06-15,Contraption,Electronics,
CUST02263,Dave,Jones,AZ,2018-01-30,ORD01371,PROD00949,7,360.05,2520.35,2020-10-09,Thingamajig,Tools,
CUST02263,Dave,Jones,AZ,2018-01-30,ORD01184,PROD01122,4,463.13,1852.52,2021-01-23,Unknown Product,Tools,
CUST02263,Dave,Jones,AZ,2018-01-30,ORD01016,PROD01429,6,314.6,1887.6,2019-06-11,Contraption,Tools,
CUST02264,,,AZ,2018-06-21,ORD02113,PROD00382,5,314.36,1571.8,2019-10-11,Widget,Home Appliance,
CUST02265,Jane,Jones,AZ,2018-01-30,ORD02815,PROD00413,6,110.88,665.28,2021-09-28,Thingamajig,Home Appliance,
CUST02265,Jane,Jones,AZ,2018-01-30,ORD02183,PROD00967,10,205.8,2058,2023-07-26,Unknown Product,Electronics,
CUST02267,Dave,Smith,IL,2021-12-10,ORD00422,PROD00971,6,171.99,1031.94,2023-08-10,Thingamajig,Electronics,
CUST02267,Dave,Smith,IL,2021-12-10,ORD01769,PROD01645,5,246.82,1234.1,2020-01-09,Gadget,Electronics,
CUST02268,John,Smith,IL,2022-02-27,ORD02510,PROD01668,8,409.05,3272.4,2019-07-06,Gadget,Home Appliance,
CUST02268,John,Smith,IL,2022-02-27,ORD00688,PROD00776,5,135.78,678.9,2019-11-10,Doohickey,Home Appliance,
CUST02268,John,Smith,IL,2022-02-27,ORD02146,PROD00757,5,453.54,2267.7,2021-06-22,Doohickey,Tools,
CUST02270,Carol,Jones,NY,2022-06-21,ORD02258,PROD00788,10,119.74,1197.4,2024-10-22,Doohickey,Electronics,
CUST02271,Jane,Johnson,IL,2021-12-29,ORD01325,PROD00323,6,215.45,1292.7,2024-06-01,Widget,Electronics,
CUST02273,Dave,Williams,AZ,2022-04-07,ORD02501,PROD00436,10,238.05,2380.5,2021-08-20,Doohickey,Electronics,
CUST02273,Dave,Williams,AZ,2022-04-07,ORD00842,PROD01926,5,230.2,1151,2024-11-13,Doohickey,Tools,
CUST02275,Carol,Johnson,IL,2023-12-14,ORD02057,PROD00545,3,5.79,17.37,2020-04-11,Widget,Electronics,
CUST02275,Carol,Johnson,IL,2023-12-14,ORD01553,PROD01172,5,440.25,2201.25,2021-03-05,Widget,Tools,
CUST02276,Carol,Williams,AZ,2020-10-15,ORD01041,PROD01802,2,393.98,787.96,2022-03-24,Unknown Product,Home Appliance,
CUST02277,,,NY,2023-01-05,ORD02195,PROD01652,9,368.92,3320.28,2023-07-19,Gadget,Electronics,
CUST02277,,,NY,2023-01-05,ORD01120,PROD00289,6,27.59,165.54,2023-09-27,Gadget,Electronics,
CUST02277,,,NY,2023-01-05,ORD00678,PROD00007,2,252.92,505.84,2020-01-09,Doohickey,Home Appliance,
CUST02278,John,Smith,AZ,2020-02-09,ORD00788,PROD00148,8,471.53,3772.24,2019-11-02,Gadget,Home Appliance,
CUST02278,John,Smith,AZ,2020-02-09,ORD02911,PROD00141,6,106,636,2023-07-23,Widget,Home Appliance,
CUST02279,Bob,,NY,2021-08-12,ORD02663,PROD01819,2,234.03,468.06,2021-05-15,Gadget,Tools,
CUST02283,Bob,Williams,AZ,2018-11-30,ORD01995,PROD00123,7,207.26,1450.82,2023-12-20,Widget,Electronics,
CUST02283,Bob,Williams,AZ,2018-11-30,ORD00391,PROD00665,7,306.8,2147.6,2019-03-11,Contraption,Electronics,
CUST02283,Bob,Williams,AZ,2018-11-30,ORD01739,PROD01138,2,326.89,653.78,2023-09-21,Widget,Electronics,
CUST02283,Bob,Williams,AZ,2018-11-30,ORD02441,PROD01237,5,148.77,743.85,2023-08-01,Doohickey,Tools,
CUST02284,,Smith,AZ,2023-05-05,ORD01989,PROD01168,6,133.95,803.7,1900-01-01,Gadget,Electronics,
CUST02285,Alice,,AZ,2019-02-16,ORD01409,PROD00568,3,486.03,1458.09,2021-10-01,Gadget,Home Appliance,
CUST02286,Dave,Johnson,CA,2020-10-03,ORD01025,PROD00002,10,286.31,2863.1,2019-02-06,Unknown Product,Electronics,
CUST02286,Dave,Johnson,CA,2020-10-03,ORD02241,PROD00231,4,271.27,1085.08,2020-09-06,Doohickey,Tools,
CUST02286,Dave,Johnson,CA,2020-10-03,ORD02816,PROD01170,7,45.38,317.66,2019-08-01,Contraption,Home Appliance,
CUST02287,Dave,Jones,CA,2023-01-11,ORD02380,PROD00270,9,300.93,2708.37,2023-12-11,Contraption,Tools,
CUST02292,,,IL,2020-09-13,ORD02787,PROD00123,8,207.26,1658.08,2019-12-03,Widget,Electronics,
CUST02293,Carol,Smith,TX,2019-01-02,ORD01896,PROD00728,9,323.71,2913.39,2019-05-19,Gadget,Electronics,
CUST02293,Carol,Smith,TX,2019-01-02,ORD01405,PROD01837,5,58.5,292.5,2020-01-20,Thingamajig,Tools,
CUST02294,,Jones,NY,2018-04-30,ORD00877,PROD00574,5,259.87,1299.35,2021-12-26,Widget,Electronics,
CUST02296,Bob,,CA,2020-06-21,ORD00306,PROD01515,9,386.12,3475.08,2022-04-20,Thingamajig,Tools,
CUST02298,Bob,,TX,2019-11-07,ORD02579,PROD01320,9,205.87,1852.83,2022-06-08,Thingamajig,Tools,
CUST02298,Bob,,TX,2019-11-07,ORD00513,PROD01719,6,343.49,2060.94,2020-10-15,Contraption,Tools,
CUST02298,Bob,,TX,2019-11-07,ORD01432,PROD01956,4,321.81,1287.24,2020-08-11,Contraption,Electronics,
CUST02299,Alice,Brown,IL,2023-07-09,ORD01977,PROD01953,3,188.93,566.79,2019-08-30,Doohickey,Tools,
CUST02299,Alice,Brown,IL,2023-07-09,ORD01315,PROD00642,9,271.11,2439.99,2020-10-06,Doohickey,Electronics,
CUST02300,Alice,Williams,NY,2021-09-25,ORD01421,PROD01991,10,495.56,4955.6,2022-08-13,Unknown Product,Home Appliance,
CUST02301,,Jones,IL,2018-09-22,ORD01464,PROD01926,6,230.2,1381.2,2019-05-11,Doohickey,Tools,
CUST02302,Carol,Johnson,AZ,2022-04-13,ORD02132,PROD00158,8,326.36,2610.88,2024-08-19,Unknown Product,Electronics,
CUST02303,,,TX,2022-11-25,ORD00724,PROD00003,1,173.65,173.65,2024-02-12,Unknown Product,Electronics,
CUST02305,Alice,Williams,CA,1900-01-01,ORD02630,PROD01458,7,162.94,1140.58,2020-04-10,Contraption,Electronics,
CUST02306,,Brown,TX,1900-01-01,ORD00999,PROD01928,9,304.98,2744.82,2019-02-05,Unknown Product,Home Appliance,
CUST02307,Dave,Johnson,NY,2020-10-02,ORD02772,PROD01373,9,223.26,2009.34,2022-08-14,Doohickey,Home Appliance,
CUST02309,,Williams,NY,2022-07-04,ORD01404,PROD01413,6,382.22,2293.32,2020-05-01,Contraption,Electronics,
CUST02312,Dave,Smith,TX,2021-08-02,ORD02163,PROD01458,8,162.94,1303.52,1900-01-01,Contraption,Electronics,
