CustomerID,FirstName,LastName,Email,City,State,Signupdate
CUST01700,Carol,Smith,,Phoenix,IL,2022-06-22
CUST00107,Alice,,user107@example.com,,TX,2021-06-13
CUST01427,Alice, ,user1427@example.com,,CA,2023-04-20
CUST02114,Alice,,user2114@example.com,New York,CA,08-10-2020
CUST02030,Carol,Smith,user2030@example.com,Phoenix,NY,03/31/2019
CUST01503,Alice,Smith,user1503@example.com,,AZ,03/26/2020
CUST02218,,Brown,user2218@example.com,Phoenix,AZ,2020-02-16
CUST01510,John,Williams,user1510@example.com,Houston,IL,10/23/2020
CUST02184,Carol,Brown,user2184@example.com,Los Angeles,AZ,2021-04-29
CUST02037,Bob,Jones,user2037@example.com,Houston,TX,26-10-2022
CUST01344,Dave,,user1344@example.com,,TX,2020-04-18
CUST01650,Jane,Williams,,Chicago,IL,2023-02-20
CUST00712,Bob,Johnson,user712@example.com,Phoenix,IL,2022-04-10
CUST00072,Jane, ,,Houston,AZ,
CUST01987,Bob,Williams,user1987@example.com,,TX,2022-08-11
CUST00891,Alice,Smith,user891@example.com,Phoenix,CA,05/29/2022
CUST00481,Alice, ,invalid_email,Chicago,NY,2018-11-02
CUST01837,Dave,,user1837@example.com,Chicago,AZ,25-08-2020
CUST01567,John,Brown,user1567@example.com,Phoenix,CA,22-05-2020
CUST01862,Jane,Williams,invalid_email,Houston,AZ,2018-04-25
CUST01171,Jane,, ,Chicago,AZ,06-12-2020
CUST02144,John,Brown,user2144@example.com,Houston,AZ,
CUST01582,Carol,Johnson,invalid_email,Los Angeles,CA,2018-06-01
CUST00405,Bob,,user405@example.com,,AZ,20-11-2023
CUST00757,,Brown,user757@example.com,Houston,AZ,08/16/2022
CUST01942,,Williams,user1942@example.com,Phoenix,AZ,25-02-2021
CUST01790,Bob,Brown,user1790@example.com,Houston,AZ,22-02-2019
CUST02204,Alice,,,Chicago,AZ,2022-10-03
CUST02031,Bob,Jones,user2031@example.com,,TX,06/03/2021
CUST02087,John,,user2087@example.com,Phoenix,CA,10-10-2022
CUST00743,Carol,Jones,user743@example.com,Houston,IL,2018-08-09
CUST00806, ,Williams,user806@example.com,,TX,2022-03-02
CUST02427,John,Williams,user2427@example.com,Chicago,NY,11-11-2018
CUST01453,Carol,,,Phoenix,IL,04/12/2019
CUST02185,Dave,Jones,,Chicago,NY,17-04-2020
CUST02060,Carol,Johnson, ,Phoenix,CA,07/31/2023
CUST00148,Bob,Jones,user148@example.com,New York,IL,
CUST01356,Jane,Brown,user1356@example.com,Phoenix,NY,2023-02-19
CUST01584,Alice,Johnson,user1584@example.com,New York,TX,11-02-2021
CUST00433,Carol,Williams,user433@example.com,Phoenix,AZ,2019-03-12
CUST00692,Dave, ,user692@example.com,Chicago,AZ,07/15/2021
CUST00818,John,Jones,user818@example.com,Houston,TX,17-02-2020
CUST01939,John,Brown,invalid_email,Los Angeles,NY,05/27/2019
CUST01590,,Jones,user1590@example.com, ,TX,2019-07-30
CUST01891, ,Johnson,,Phoenix,AZ,11/20/2019
CUST00701,Jane,Jones,user701@example.com,Houston,AZ,04-04-2022
CUST02323,Carol,,invalid_email,Houston,TX,2022-03-23
CUST00921,John,Jones,user921@example.com,,TX,2021-01-16
CUST00905,Carol, , ,Phoenix,NY,04/10/2018
CUST00454,,Johnson,user454@example.com,Los Angeles,NY,2020-06-09
CUST02165,,,user2165@example.com,New York,AZ,2021-07-19
CUST01979,Bob,,user1979@example.com,Phoenix,NY,05/17/2018
CUST02485,Carol,Brown,user2485@example.com,Los Angeles,AZ,2022-07-02
CUST00167,Bob,Jones,,New York,AZ,2018-08-18
CUST00730, ,Brown,user730@example.com,Houston,NY,10/13/2021
CUST01742,Jane,,user1742@example.com,Los Angeles,IL,17-01-2022
CUST01310,Carol,,user1310@example.com,Phoenix,AZ,05-10-2019
CUST00026,,,invalid_email,Chicago,IL,2018-11-16
CUST02032,Carol,Johnson,user2032@example.com, ,AZ,06-03-2022
CUST02140,Carol,,user2140@example.com, ,CA,2021-02-17
CUST00997,John,,user997@example.com,Phoenix,NY,2019-09-07
CUST01176,Bob,Brown,,New York,NY,08-12-2022
CUST01040,Alice,Smith,user1040@example.com,Phoenix,TX,09/27/2021
CUST01791,Jane,Williams,,Los Angeles,IL,
CUST01386,Alice,Williams,user1386@example.com,Phoenix,TX,08/19/2019
CUST02067,Dave,Brown,user2067@example.com,Chicago,CA,
CUST00041,Alice,Jones,invalid_email,Chicago,NY,20-05-2019
CUST01913,Jane,Jones,user1913@example.com,Los Angeles,IL,01/05/2018
CUST00509,Jane,Smith,user509@example.com,,AZ,2019-01-29
CUST01880,Bob,Johnson,user1880@example.com,Phoenix,AZ,04-05-2023
CUST01517,Carol,Brown,,,AZ,2019-01-30
CUST01387,John,Johnson,user1387@example.com,New York,AZ,2019-10-02
CUST00609,Dave,,user609@example.com,Phoenix,AZ,2018-10-09
CUST01132,Alice,Smith,user1132@example.com,,TX,01/15/2022
CUST00028,John,Johnson,user28@example.com,Houston,CA,03-02-2018
CUST00441,Bob,Brown,,Chicago,TX,2023-08-28
CUST01494,Jane,Smith,user1494@example.com,New York,NY,04/05/2021
CUST01743,Bob,Williams,user1743@example.com,New York,CA,06/06/2022
CUST00493,Bob,,invalid_email,Los Angeles,TX,
CUST01258,,Smith,user1258@example.com,Houston,NY,2018-09-19
CUST01301,Dave,Jones,user1301@example.com,Chicago,IL,10/29/2018
CUST02064,Alice,Smith,,,TX,21-04-2021
CUST01304,Jane,Jones,user1304@example.com,Chicago,TX,07/13/2019
CUST00236,Carol,Johnson,user236@example.com,,NY,23-08-2022
CUST00551,Jane,Smith,user551@example.com,Los Angeles,IL,02/01/2022
CUST00520,John,Johnson,user520@example.com,New York,CA,
CUST01835,Bob, ,user1835@example.com,New York,TX,05/26/2019
CUST01232,John, ,user1232@example.com,Houston,IL,2022-06-29
CUST01138,Bob,Jones,user1138@example.com,New York,NY,08/31/2022
CUST00720,Dave,,,Phoenix,IL,01/30/2019
CUST00735,Bob,Jones,,Phoenix,IL,01/16/2021
CUST02320,Jane,Williams,user2320@example.com,Phoenix,NY,20-08-2023
CUST00058,Bob,Johnson,user58@example.com,Chicago,CA,2018-10-26
CUST00631,Alice,Jones,user631@example.com,,IL,12-10-2022
CUST01181,Bob,Jones,,New York,NY,2023-12-22
CUST01814,Bob,Jones,user1814@example.com,,AZ,10/31/2023
CUST00592,John,Johnson,user592@example.com,Chicago,NY,30-04-2019
CUST01303,John,Johnson,user1303@example.com,Houston,IL,2023-02-07
CUST02288,Jane,,user2288@example.com,,IL,2023-08-29
CUST00939,Jane,Johnson,,Phoenix,NY,2020-07-12
CUST02445,Alice,,,,CA,04/17/2021
CUST01249,Alice, ,user1249@example.com, ,NY,11/13/2023
CUST00904,Jane,Jones,user904@example.com,Phoenix,IL,08/06/2021
CUST01279, ,Brown,user1279@example.com,Chicago,CA,08-01-2020
CUST02098,Bob,Brown, ,Los Angeles,CA,10/12/2018
CUST01103,,Brown,user1103@example.com,New York,NY,30-06-2022
CUST01702,Alice,Jones,user1702@example.com,Chicago,CA,05/11/2022
CUST01675,Alice,Williams,user1675@example.com,Chicago,TX,04/11/2023
CUST01142,,Johnson,user1142@example.com,Houston,IL,02/01/2020
CUST02080,Bob,,user2080@example.com,Chicago,IL,2021-10-27
CUST00706,Carol,,user706@example.com, ,NY,2022-10-03
CUST01022,Dave,Brown,,Chicago,TX,10-09-2021
CUST00745,,Johnson,user745@example.com,New York,TX,2019-09-29
CUST02020,Alice,,,Los Angeles,AZ,2019-04-17
CUST01988,Jane,Johnson,user1988@example.com,New York,TX,02/13/2018
CUST00513,Alice,Jones,user513@example.com,Houston,AZ,2019-03-02
CUST00081,Dave,Jones,user81@example.com,Los Angeles,AZ,2022-01-15
CUST02328,Alice,,,Phoenix,CA,10-05-2021
CUST01308,,Williams,user1308@example.com,New York,AZ,03/22/2023
CUST00914,Dave,Brown,user914@example.com,Los Angeles,AZ,04/04/2018
CUST02420,John,Brown, ,Houston,TX,10-09-2022
CUST02322,John,Brown,user2322@example.com,Houston,TX,07/21/2023
CUST00150,Carol,,user150@example.com,Phoenix,NY,02/06/2020
CUST00774,John,Brown,user774@example.com,Chicago,NY,01/29/2023
CUST00329,,Williams,user329@example.com,New York,TX,10/19/2018
CUST00006,Alice,Williams,user6@example.com,Los Angeles,CA,02-09-2021
CUST00943,Carol,Smith, ,New York,CA,09/18/2019
CUST01736,John,Williams,user1736@example.com,Chicago,NY,28-11-2020
CUST00734,Jane,,user734@example.com,Houston,NY,31-12-2020
CUST00909,John,, ,Houston,IL,2022-03-12
CUST00468,,,user468@example.com,Los Angeles,CA,05/13/2018
CUST00181,John,Brown,,Los Angeles,CA,2019-08-04
CUST00164,John,Smith,user164@example.com,New York,IL,17-04-2023
CUST00451,John,Johnson,user451@example.com,Houston,CA,2019-07-01
CUST00490,Dave,Smith,user490@example.com,Los Angeles,NY,2022-01-06
CUST01783,Bob,Williams,user1783@example.com,Los Angeles,TX,2020-07-17
CUST01143,Dave,,user1143@example.com,Phoenix,CA,03-08-2023
CUST01311,Alice,Williams,,Phoenix,AZ,28-11-2019
CUST01872,Dave,Williams,user1872@example.com,Los Angeles,TX,03-09-2019
CUST01111,John,Williams,user1111@example.com,Phoenix,CA,03/12/2023
CUST01114,John,Williams,user1114@example.com,Houston,TX,04/02/2022
CUST01448,,Jones,user1448@example.com,Houston,CA,
CUST01637,,Smith, ,Chicago,TX,12/31/2018
CUST02304,Dave,,user2304@example.com,Chicago,TX,04/19/2019
CUST02220,John,Smith,user2220@example.com,Chicago,TX,03/13/2022
CUST01667,Carol,Brown,user1667@example.com,Chicago,NY,24-02-2021
CUST02043,Bob,Jones,,Los Angeles,TX,12-04-2023
CUST01910,Carol,Brown,user1910@example.com,Houston,AZ,08/07/2019
CUST01978,Alice, ,,Houston,NY,2019-05-27
CUST00327,,Jones,user327@example.com, ,CA,04/19/2021
CUST00442,Dave,Jones,user442@example.com,Phoenix,CA,18-01-2018
CUST01756,Carol,Smith,user1756@example.com,Los Angeles,AZ,25-02-2019
CUST01626,Carol,Jones,,Phoenix,AZ,17-06-2019
CUST00832,Bob,Brown,user832@example.com,Los Angeles,CA,
CUST02073,Carol,Jones,user2073@example.com,New York,CA,2020-12-05
CUST01669,Jane, ,,Los Angeles,CA,14-12-2020
CUST01414,John,Williams,,Houston,AZ,11/22/2023
CUST01201,Bob,,user1201@example.com,Chicago,TX,
CUST01446,John,Brown,invalid_email,,IL,2022-01-24
CUST00086,John,Williams,user86@example.com,Phoenix,TX,2018-02-20
CUST01403,Jane,,user1403@example.com,Phoenix,CA,2023-09-27
CUST00298,Dave,Smith,invalid_email,Houston,AZ,05-06-2021
CUST00777,Alice,Jones,user777@example.com,Houston,TX,2018-04-01
CUST01829,Alice,Jones,user1829@example.com,Los Angeles,AZ,2020-11-25
CUST00054,Jane,,user54@example.com,Los Angeles,NY,02/19/2018
CUST00450,Alice,, ,Chicago,AZ,11/05/2021
CUST01287,Dave,Jones,user1287@example.com,Houston,NY,04-09-2019
CUST01859,Jane,,user1859@example.com,Phoenix,NY,2021-04-01
CUST01737,,Brown,user1737@example.com,Chicago,CA,2023-12-29
CUST01245,Jane,Smith,user1245@example.com,Houston,IL,2023-01-15
CUST00113,Carol,Smith, ,Los Angeles,AZ,14-12-2018
CUST02462,Carol,Jones,user2462@example.com,Chicago,IL,2020-03-23
CUST00987,Carol,Johnson,,Los Angeles,CA,2023-01-21
CUST00501, ,Smith,invalid_email,,NY,2020-09-25
CUST02419,Carol,Jones,user2419@example.com,Chicago,AZ,25-02-2022
CUST01009,Dave,Brown,,Houston,TX,2020-04-30
CUST01198, ,Brown,user1198@example.com,New York,TX,01/01/2023
CUST01394,Dave,,user1394@example.com,,IL,
CUST00589,,,invalid_email,New York,NY,2022-12-07
CUST00768,Jane,Smith,user768@example.com,,TX,11/21/2018
CUST00017, ,Jones,user17@example.com,Los Angeles,TX,10/10/2019
CUST01042, , ,user1042@example.com,Los Angeles,NY,16-10-2021
CUST01447,Alice,Smith,user1447@example.com,Los Angeles,NY,2021-12-11
CUST02153,Alice,Smith,invalid_email,Los Angeles,CA,2020-03-30
CUST00285,John,Williams,user285@example.com,Houston,NY,2023-01-02
CUST00428,,,user428@example.com,,AZ,22-04-2023
CUST01328,,Jones,,Phoenix,IL,2021-06-02
CUST01498,Alice,Jones,,Houston,CA,03/07/2019
CUST00669,Carol,Brown,user669@example.com,,CA,21-10-2020
CUST00031,Jane,,user31@example.com,Los Angeles,TX,01-01-2019
CUST01341,Carol,Johnson,user1341@example.com,Phoenix,TX,02/06/2022
CUST00722,Carol,Smith,user722@example.com,,TX,11/21/2020
CUST00951,Bob,Williams, ,Los Angeles,CA,2019-04-30
CUST01947,,Johnson,user1947@example.com, ,CA,
CUST00214,John,Jones,user214@example.com,New York,AZ,07-11-2019
CUST01975,Bob,Johnson, ,,NY,08/11/2018
CUST01164,,Brown,user1164@example.com,Los Angeles,IL,04-06-2019
CUST00326,Dave,Johnson,user326@example.com,,IL,09/19/2021
CUST00560,Bob,Johnson,user560@example.com,Houston,CA,03/15/2020
CUST01383,Dave,,user1383@example.com,Houston,AZ,11-01-2023
CUST01086,John,,,,IL,2018-07-26
CUST02022,,,user2022@example.com,New York,CA,2022-01-14
CUST00341,Bob,,user341@example.com,Phoenix,AZ,10/24/2022
CUST00147,Carol,Brown,user147@example.com,Chicago,CA,06/06/2022
CUST02033,Bob,Johnson,user2033@example.com,Phoenix,AZ,29-11-2023
CUST02107,Jane,Williams,,Phoenix,CA,2020-04-25
CUST01107,Dave,Williams, ,Chicago,CA,11/01/2022
CUST00848,,Williams,user848@example.com,Los Angeles,CA,
CUST00966,,Williams,,Chicago,IL,03/03/2018
CUST01072,,Johnson,user1072@example.com,New York,AZ,2018-07-08
CUST02154,Dave,Johnson,user2154@example.com,Phoenix,NY,
CUST00155,Carol, ,user155@example.com,Chicago,TX,2022-09-14
CUST01870,Alice,Smith,user1870@example.com,New York,NY,2019-06-28
CUST01771,,, ,Phoenix,AZ,05/18/2022
CUST01002,Dave,Smith,user1002@example.com,Los Angeles,CA,15-01-2018
CUST02482,,Jones,user2482@example.com,Houston,TX,27-02-2019
CUST02201,,Williams,invalid_email,Los Angeles,TX,2020-04-17
CUST02042,John,,user2042@example.com,Chicago,TX,2023-06-26
CUST02321,Jane,Jones,user2321@example.com,Los Angeles,AZ,14-05-2023
CUST02473,Alice,Williams,user2473@example.com,,NY,02-08-2018
CUST01203,Carol,Johnson,user1203@example.com,Los Angeles,IL,2019-05-07
CUST00043,Alice,,user43@example.com,,AZ,2019-07-27
CUST02466,Dave,Smith,,Phoenix,TX,2020-12-24
CUST01537,Dave,Williams,user1537@example.com,Phoenix,CA,21-04-2018
CUST01260,,Smith,,Los Angeles,NY,10/12/2022
CUST01973,Bob,Smith,user1973@example.com,Phoenix,AZ,10/01/2021
CUST00875,Jane,Smith,,Los Angeles,NY,2021-05-15
CUST02358,,Brown,,New York,TX,
CUST00938,Dave,Jones, ,Los Angeles,AZ,01-05-2018
CUST02360,John,Johnson,user2360@example.com,Los Angeles,TX,23-01-2019
CUST00346,Alice,,user346@example.com,Phoenix,CA,
CUST02193,Jane,Smith,invalid_email,Los Angeles,NY,10-08-2018
CUST00170,Bob,,user170@example.com,Houston,TX,26-07-2021
CUST01566,Dave,Williams,user1566@example.com,Phoenix,TX,2023-10-16
CUST00385,Jane,Jones,, ,NY,04/05/2021
CUST01744,Alice,Johnson,,Houston,NY,
CUST00742,Bob,Johnson,user742@example.com,Houston,TX,
CUST00243,John,Williams,user243@example.com,Chicago,AZ,18-10-2023
CUST02488,Dave,Johnson,user2488@example.com,Chicago,AZ,04/07/2022
CUST00936,,Johnson,user936@example.com,Houston,AZ,08/16/2023
CUST02257,Alice,Jones,user2257@example.com,,IL,24-03-2019
CUST00312,John,Jones,user312@example.com,Chicago,NY,28-07-2019
CUST01459,Alice,,user1459@example.com,Phoenix,TX,2019-05-01
CUST01465,John,Brown,user1465@example.com,Los Angeles,NY,2022-11-02
CUST01677,Dave,,user1677@example.com,New York,IL,2023-07-21
CUST01332,John, , ,New York,TX,06-01-2018
CUST00968,John,Johnson,user968@example.com,Phoenix,CA,2020-04-10
CUST01454,Alice,Johnson, ,New York,NY,2018-11-09
CUST00660,Bob,Brown,user660@example.com,Houston,NY,04-03-2018
CUST00935,Carol,Johnson,user935@example.com,Los Angeles,CA,2021-05-23
CUST00370,Carol,Brown,user370@example.com,Phoenix,AZ,04/28/2019
CUST00566,Carol,Jones,user566@example.com,New York,AZ,18-04-2023
CUST01024, ,,user1024@example.com,Los Angeles,IL,2018-08-27
CUST00824,Dave,Brown,,Houston,AZ,
CUST00982,John,Johnson,user982@example.com,Houston,TX,20-04-2021
CUST02121,John,,user2121@example.com,Los Angeles,CA,11/05/2022
CUST01620,John,Smith,user1620@example.com,,AZ,02-08-2018
CUST02259,Dave,Brown,user2259@example.com,Houston,TX,2021-02-07
CUST02118,Dave,Johnson,user2118@example.com,New York,AZ,02/13/2023
CUST00813,Carol,Johnson,user813@example.com,Phoenix,NY,11/23/2021
CUST01430,Carol,Jones,,Los Angeles,NY,02/09/2021
CUST00778,Carol,Williams,user778@example.com,,NY,03/01/2021
CUST01320,Jane,Jones,user1320@example.com,New York,CA,06/14/2018
CUST01701,Alice,Smith,user1701@example.com,Los Angeles,AZ,
CUST00670, ,Jones,user670@example.com,Houston,CA,25-03-2022
CUST01052, ,Jones,user1052@example.com,Chicago,CA,17-03-2022
CUST02001,Dave,Jones,user2001@example.com,,IL,2019-08-20
CUST01013,Carol,Jones,invalid_email, ,AZ,2018-07-20
CUST01401,Carol,,,Phoenix,TX,24-12-2018
CUST01885,Bob,Jones,user1885@example.com,Chicago,IL,08/05/2021
CUST02180,Carol,Williams,invalid_email,Chicago,AZ,
CUST01936,Jane,Johnson,user1936@example.com,,IL,29-12-2022
CUST00126,Dave,,invalid_email,Houston,NY,2019-01-06
CUST00887,Dave,Williams,user887@example.com,Los Angeles,IL,06/18/2018
CUST02148,Carol,Williams,user2148@example.com,Chicago,NY,15-07-2018
CUST01347,John,,user1347@example.com,Houston,CA,09-05-2020
CUST01007,Dave,Smith, ,,NY,22-11-2018
CUST00355,Dave,Brown,user355@example.com,New York,AZ,11/07/2019
CUST01003,Dave,Johnson, ,New York,TX,02/20/2018
CUST01483,John,Jones,user1483@example.com,Houston,TX,01/29/2020
CUST00682,Dave,Jones,user682@example.com,Chicago,IL,01/02/2020
CUST00827,Alice,Williams,user827@example.com,Houston,CA,09/05/2020
CUST01641,Bob,Smith, ,Houston,CA,2020-04-12
CUST00984,Alice,Brown,user984@example.com,New York,CA,2023-01-25
CUST01233,Jane,Johnson,user1233@example.com,Houston,TX,01/07/2019
CUST02231,Dave, ,user2231@example.com,,TX,20-01-2022
CUST00140,Jane,Brown,user140@example.com,,CA,11-12-2018
CUST00217,Jane,Johnson,user217@example.com,Chicago,AZ,22-12-2020
CUST02155,Bob,Smith,user2155@example.com,Phoenix,AZ,
CUST01826,Carol,Johnson,user1826@example.com,Los Angeles,AZ,11/06/2023
CUST02347,Dave,Smith,user2347@example.com,,CA,2022-11-12
CUST01924,Dave,Johnson,invalid_email,,CA,02/18/2021
CUST01601,Bob,Brown,user1601@example.com,Los Angeles,AZ,30-04-2023
CUST00022,Bob,Smith,user22@example.com,,TX,2019-11-09
CUST00711,,Smith,user711@example.com,Phoenix,CA,23-08-2020
CUST01157,Jane,Brown,,Houston,IL,09/21/2022
CUST01618,Dave,,,Los Angeles,CA,2023-09-05
CUST00871,John,Brown,user871@example.com,Phoenix,TX,2019-09-26
CUST01610,Jane,Jones,user1610@example.com,New York,CA,08/26/2020
CUST00010,,Williams,user10@example.com,,NY,2022-06-18
CUST01922,John,Brown, ,Los Angeles,NY,
CUST02477,,Brown,user2477@example.com,New York,CA,11-10-2020
CUST01868,Jane,Johnson,user1868@example.com,Los Angeles,NY,01/27/2023
CUST01315,Dave,Johnson,user1315@example.com,,AZ,03/11/2023
CUST00754,,Smith,user754@example.com,Los Angeles,IL,12/27/2023
CUST00626,,Brown,user626@example.com,New York,IL,08/01/2022
CUST01912,Dave, ,user1912@example.com,,CA,02-10-2022
CUST01613,Dave,Jones,user1613@example.com,Los Angeles,CA,10/19/2019
CUST00129,John,Brown,user129@example.com,Chicago,NY,2021-09-04
CUST00843,,Smith,user843@example.com,,CA,08/31/2022
CUST00323,Bob,Brown,user323@example.com,Houston,NY,20-01-2020
CUST01866,John,Johnson,user1866@example.com,Los Angeles,IL,2021-11-29
CUST01857,Alice,Jones,user1857@example.com,,CA,02-05-2019
CUST01284,Alice,,user1284@example.com,Los Angeles,CA,2023-09-10
CUST01266,,Brown,user1266@example.com,Phoenix,AZ,24-02-2022
CUST00014,Jane,,user14@example.com,Houston,IL,08-11-2021
CUST00947,Alice,Johnson,user947@example.com,New York,AZ,2023-11-16
CUST00215,Alice,Jones,user215@example.com,Chicago,AZ,2019-10-06
CUST02426, ,Jones,invalid_email,Chicago,TX,2021-07-04
CUST02093,Alice, ,user2093@example.com,Chicago,NY,02/11/2020
CUST01182,Alice,,invalid_email,New York,AZ,05/17/2022
CUST02174,Carol,Jones,,New York,TX,06/29/2019
CUST01723,,,,Chicago,TX,
CUST00864,John,Johnson,invalid_email,Los Angeles,NY,
CUST00516,Carol,,user516@example.com,Phoenix,AZ,04/08/2018
CUST01545, ,Johnson,user1545@example.com,Houston,TX,03-03-2023
CUST00597,Carol,Jones,user597@example.com,Houston,IL,
CUST00195,Alice,Williams,,New York,TX,2018-11-15
CUST01277,Dave,Johnson,user1277@example.com,Houston,TX,01/19/2023
CUST00288,Alice,Brown,user288@example.com,,CA,25-11-2020
CUST00950,Alice, ,user950@example.com,Phoenix,TX,
CUST02471,, ,user2471@example.com,Los Angeles,NY,10-11-2021
CUST02013,Carol,Jones,user2013@example.com,Los Angeles,AZ,16-01-2018
CUST01064,Jane,Brown,,Phoenix,IL,04-06-2023
CUST01120,John,,,Phoenix,AZ,07/20/2021
CUST01735,Alice,Brown,invalid_email,Houston,NY,2020-02-06
CUST00549,Alice, ,invalid_email,Phoenix,NY,01/20/2023
CUST00156,Alice, ,user156@example.com,,AZ,2023-11-24
CUST00419,Carol,Smith,invalid_email,New York,IL,2023-01-10
CUST00922,Jane,Smith,user922@example.com,Los Angeles,IL,2018-02-04
CUST01811,Alice,Johnson,user1811@example.com,Houston,IL,2022-05-30
CUST00477,Carol,,user477@example.com,Chicago,IL,2022-12-20
CUST02232,Alice,Johnson,invalid_email,Chicago,TX,26-04-2018
CUST02161,Alice,Brown,user2161@example.com,,AZ,16-02-2020
CUST01523,,Johnson,user1523@example.com,,IL,05/03/2019
CUST01471,Bob,Johnson,user1471@example.com,,NY,21-04-2020
CUST00553,Jane,Williams,user553@example.com,New York,CA,26-06-2020
CUST01202,Bob,,,,IL,07-06-2020
CUST00390,John,,user390@example.com,Houston,CA,28-11-2022
CUST00578,Alice,Brown,user578@example.com,Chicago,CA,01/19/2022
CUST02448,Jane,Williams,user2448@example.com,Houston,AZ,2023-06-23
CUST01813,Carol,Smith,user1813@example.com, ,AZ,
CUST02382,John, ,user2382@example.com,Los Angeles,NY,09-05-2020
CUST00820,Bob,Jones,user820@example.com,Houston,CA,01-02-2021
CUST00923,John,Williams,,New York,CA,16-01-2021
CUST01006,Alice,,user1006@example.com,Los Angeles,IL,05/03/2023
CUST01248,Jane, ,user1248@example.com,New York,CA,06/25/2018
CUST01805,Jane,Johnson,user1805@example.com,Chicago,CA,08/04/2022
CUST00664,Bob,Smith,user664@example.com,Houston,AZ,03/07/2020
CUST02332,John,,user2332@example.com,,TX,03-12-2023
CUST00142,Bob, ,user142@example.com,Phoenix,TX,20-03-2020
CUST02286,Dave,Johnson,user2286@example.com,Chicago,CA,10-03-2020
CUST02014,John,Jones,user2014@example.com,Phoenix,TX,08/01/2020
CUST00421,Jane,Williams,,Phoenix,NY,31-07-2023
CUST00799,,Brown,user799@example.com,Phoenix,AZ,2021-05-08
CUST02083,John,Jones,user2083@example.com,Phoenix,AZ,05/04/2018
CUST00615,Alice,Smith,user615@example.com, ,CA,09-06-2018
CUST01318,John,Jones,,Phoenix,CA,29-06-2020
CUST00295,Bob,,user295@example.com,New York,CA,02/06/2018
CUST00401,,Smith, ,Phoenix,NY,06/20/2019
CUST00088,Carol,,invalid_email,New York,TX,2019-09-07
CUST02151,John,Brown,user2151@example.com,Los Angeles,TX,07/19/2018
CUST00044,Carol,Williams,invalid_email,Houston,TX,2018-12-12
CUST00131,Carol,Williams,invalid_email,Phoenix,IL,12/28/2021
CUST01736,John,Williams,user1736@example.com,Chicago,NY,28-11-2020
CUST01724,Alice,Brown,user1724@example.com,Houston,TX,10/07/2022
CUST01840,Alice,Jones,,Phoenix,AZ,28-07-2019
CUST01402,Carol,Jones,user1402@example.com,Los Angeles,TX,07/02/2023
CUST02159,Jane,,user2159@example.com,New York,IL,2019-11-16
CUST02498,Bob,Smith,user2498@example.com,,NY,02/17/2019
CUST01188,Dave,Williams,user1188@example.com,,NY,04-11-2022
CUST00724,Dave,Brown,user724@example.com,Phoenix,AZ,25-03-2020
CUST01314,Alice,Jones,user1314@example.com,Los Angeles,AZ,05-06-2020
CUST01950,Dave,Williams,user1950@example.com,Los Angeles,IL,08/12/2023
CUST00269,Jane,Brown,invalid_email,Chicago,NY,12/20/2022
CUST01965,Dave,Johnson,user1965@example.com,Houston,TX,01/22/2018
CUST02175,Bob,Johnson,user2175@example.com,,CA,26-07-2021
CUST01372,Carol,Smith,,New York,TX,2021-06-09
CUST02279,Bob,,user2279@example.com,Houston,NY,2021-08-12
CUST00917, , ,user917@example.com,New York,CA,02-08-2019
CUST01780,John,,user1780@example.com,Chicago,CA,17-12-2019
CUST01319,Bob, ,user1319@example.com,Houston,CA,01/21/2018
CUST02249,Carol,Williams,user2249@example.com,Los Angeles,TX,08-09-2022
CUST01414,John,Williams,,Houston,AZ,11/22/2023
CUST00587,John,,user587@example.com,Phoenix,NY,11/14/2021
CUST02260,Jane,Brown,user2260@example.com,Los Angeles,AZ,08/19/2020
CUST00886,Alice,Williams,,,IL,2022-04-16
CUST00375,John,Smith,,Houston,IL,
CUST00333,Alice, ,user333@example.com,Phoenix,IL,03/31/2020
CUST01977,Alice,Johnson,user1977@example.com,Los Angeles,NY,2022-12-02
CUST02469,Bob,Williams,user2469@example.com,,NY,2022-05-12
CUST01604,Dave,Johnson,user1604@example.com,Phoenix,IL,
CUST01118, ,Williams,user1118@example.com,,AZ,30-01-2023
CUST01739,Carol,Jones, ,Houston,CA,05-12-2019
CUST01442,Jane,Jones,user1442@example.com,New York,NY,2020-01-21
CUST01711,Carol,Jones,user1711@example.com,,NY,17-02-2022
CUST00910,Carol,Smith, ,Los Angeles,CA,2018-12-18
CUST00776,John,Jones,user776@example.com,Phoenix,TX,2019-09-16
CUST01926,John,Smith,user1926@example.com,Los Angeles,CA,04-11-2021
CUST00328,Dave,Brown,user328@example.com,Houston,CA,2023-04-12
CUST02206,Carol,Jones,user2206@example.com,Phoenix,NY,04/04/2020
CUST01342,Dave,Brown,user1342@example.com,,IL,02/06/2022
CUST00320,Alice,Jones,,New York,TX,01/12/2020
CUST01619,John,Jones,user1619@example.com, ,CA,08/31/2021
CUST01665,,Johnson,, ,IL,08/04/2019
CUST02256,John,Jones,user2256@example.com,Chicago,CA,08/02/2022
CUST00012,,Brown,invalid_email,Houston,NY,03/07/2021
CUST00897,Jane,Brown,user897@example.com,Phoenix,TX,2019-06-19
CUST00171,,Jones,user171@example.com,Phoenix,CA,26-04-2018
CUST01673,Dave,Williams,user1673@example.com,New York,TX,2022-12-08
CUST00260, ,Johnson,user260@example.com,,TX,2018-06-03
